szo_id	szo_ids	level	bbox	ocr	m1	m2	dontes	alak_igazolt	extra
word_000432_000135	word_000432_000135,word_000432_000136	432	[1661, 635, 1820, 668]	ef Kaxas		{"szo_ids": ["word_000432_000135", "word_000432_000136"], "alak": "κακῶς", "nyelv": "grc", "extra": false}	hianyzo_m2	nem	nem
word_000432_000146	word_000432_000146	432	[1196, 691, 1232, 722]	od		{"szo_ids": ["word_000432_000146"], "alak": "οὐ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000432_000147	word_000432_000147	432	[1249, 690, 1361, 735]	ypelav		{"szo_ids": ["word_000432_000147"], "alak": "χρείαν", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000432_000148	word_000432_000148	432	[1379, 690, 1465, 735]	elyev		{"szo_ids": ["word_000432_000148"], "alak": "εἶχεν", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000432_000150	word_000432_000150	432	[1560, 704, 1607, 725]	Tus		{"szo_ids": ["word_000432_000150"], "alak": "τις", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000432_000153	word_000432_000153	432	[302, 745, 359, 774]	Tod		{"szo_ids": ["word_000432_000153"], "alak": "τοῦ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000432_000170	word_000432_000170	432	[596, 801, 653, 831]	tod		{"szo_ids": ["word_000432_000170"], "alak": "τοῦ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000432_000173	word_000432_000173	432	[887, 799, 927, 831]	Ta		{"szo_ids": ["word_000432_000173"], "alak": "τὰ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000432_000176	word_000432_000176	432	[1162, 801, 1285, 844]	Tovnpd		{"szo_ids": ["word_000432_000176"], "alak": "πονηρά", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000432_000190	word_000432_000190	432	[1257, 859, 1313, 889]	tod		{"szo_ids": ["word_000432_000190"], "alak": "τοῦ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000432_000223	word_000432_000223	432	[204, 1017, 318, 1062]	Bpotot		{"szo_ids": ["word_000432_000223"], "alak": "βροτοὶ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000432_000255	word_000432_000255	432	[544, 1132, 601, 1162]	Tod		{"szo_ids": ["word_000432_000255"], "alak": "τοῦ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000432_000259	word_000432_000259	432	[887, 1133, 985, 1174]	mpop.		{"szo_ids": ["word_000432_000259"], "alak": "προφ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000432_000270	word_000432_000270	432	[584, 1184, 663, 1216]	bhov		{"szo_ids": ["word_000432_000270"], "alak": "ὅλου", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000432_000271	word_000432_000271	432	[698, 1188, 753, 1217]	Tod		{"szo_ids": ["word_000432_000271"], "alak": "τοῦ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000432_000295	word_000432_000295	432	[1748, 1256, 1819, 1281]	tiv,		{"szo_ids": ["word_000432_000295"], "alak": "τινι", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000432_000303	word_000432_000303	432	[689, 1296, 721, 1327]	év		{"szo_ids": ["word_000432_000303"], "alak": "ἐν", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000432_000307	word_000432_000307	432	[1226, 1296, 1256, 1328]	of		{"szo_ids": ["word_000432_000307"], "alak": "οἱ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000432_000332	word_000432_000332	432	[719, 1408, 785, 1440]	toils		{"szo_ids": ["word_000432_000332"], "alak": "τοῖς", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000432_000335	word_000432_000335	432	[1083, 1409, 1140, 1438]	tod		{"szo_ids": ["word_000432_000335"], "alak": "τοῦ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000432_000355	word_000432_000355	432	[208, 1515, 257, 1548]	bru		{"szo_ids": ["word_000432_000355"], "alak": "ὅτι", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000432_000475	word_000432_000475,word_000432_000476	432	[817, 1979, 989, 2025]	xdpiv Tod		{"szo_ids": ["word_000432_000475", "word_000432_000476"], "alak": "χάριν", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000432_000423	word_000432_000423	432	[705, 1737, 734, 1768]	ii,			valtozatlan	nem	nem
word_000805_000002	word_000805_000002	805	[1328, 139, 1521, 183]	Mvornpsov	{"szo_ids": ["word_000805_000002"], "alak": "Μῦθος", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000002"], "alak": "Μυστήριον", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000013	word_000805_000013	805	[930, 238, 1023, 267]	TodTo	{"szo_ids": ["word_000805_000013"], "alak": "Parádeigma", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000013"], "alak": "τοῦτο", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000014	word_000805_000014	805	[1050, 236, 1158, 276]	piOos,	{"szo_ids": ["word_000805_000014"], "alak": "πλάσμα", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000014"], "alak": "μῦθος", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000015	word_000805_000015	805	[1178, 237, 1250, 268]	GAN	{"szo_ids": ["word_000805_000015"], "alak": "μῦθος", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000015"], "alak": "ἀλλ᾽", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000016	word_000805_000016	805	[1271, 235, 1341, 268]	ects	{"szo_ids": ["word_000805_000016"], "alak": "σχήματι", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000016"], "alak": "ἔστι", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000017	word_000805_000017	805	[1368, 236, 1452, 269]	KaTa&	{"szo_ids": ["word_000805_000017"], "alak": "καταλελειμμένα", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000017"], "alak": "κατὰ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000019	word_000805_000019	805	[1555, 236, 1714, 277]	adnOeLay	{"szo_ids": ["word_000805_000019"], "alak": "παμπαλαιῶν", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000019"], "alak": "ἀλήθειαν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000020	word_000805_000020	805	[1733, 235, 1822, 276]	yévos	{"szo_ids": ["word_000805_000020"], "alak": "μυθικῶς", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000020"], "alak": "γένος", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000021	word_000805_000021	805	[199, 291, 330, 335]	puxpov;	{"szo_ids": ["word_000805_000021"], "alak": "μῦθος", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000021"], "alak": "μικρόν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000032	word_000805_000032	805	[1366, 292, 1510, 337]	oynuats	{"szo_ids": ["word_000805_000032"], "alak": "ὄντως", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000032"], "alak": "σχήματι", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000033	word_000805_000033	805	[1535, 291, 1658, 333]	piOov;	{"szo_ids": ["word_000805_000033"], "alak": "πλάσμα", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000033"], "alak": "μύθου", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000038	word_000805_000038	805	[473, 346, 688, 390]	mapadéSotar	{"szo_ids": ["word_000805_000038"], "alak": "παραδέδοται", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000038"], "alak": "παραδέδοται", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000805_000039	word_000805_000039	805	[715, 346, 746, 378]	6é	{"szo_ids": ["word_000805_000039"], "alak": "δὲ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000039"], "alak": "δὲ", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000805_000040	word_000805_000040	805	[773, 346, 863, 389]	Tapa	{"szo_ids": ["word_000805_000040"], "alak": "παρὰ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000040"], "alak": "παρὰ", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000805_000041	word_000805_000041	805	[889, 348, 951, 378]	tov	{"szo_ids": ["word_000805_000041"], "alak": "τῶν", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000041"], "alak": "τῶν", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000805_000042	word_000805_000042	805	[978, 346, 1124, 390]	apyaloy	{"szo_ids": ["word_000805_000042"], "alak": "ἀρχαίων", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000042"], "alak": "ἀρχαίων", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000805_000044	word_000805_000044	805	[1233, 347, 1456, 388]	Taytadraiwv	{"szo_ids": ["word_000805_000044"], "alak": "καὶ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000044"], "alak": "παμπαλαίων", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000046	word_000805_000046	805	[1543, 347, 1646, 389]	pvOov	{"szo_ids": ["word_000805_000046"], "alak": "ἔκθεσις", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000046"], "alak": "μύθου", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000047	word_000805_000047	805	[1672, 346, 1820, 391]	oxpate	{"szo_ids": ["word_000805_000047"], "alak": "μυθικὴ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000047"], "alak": "σχήματι", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000048	word_000805_000048	805	[200, 402, 478, 445]	KaTarererpeva	{"szo_ids": ["word_000805_000048"], "alak": "παραδοχή", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000048"], "alak": "καταλελειμμένα", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000050	word_000805_000050	805	[597, 403, 729, 445]	Vatepov	{"szo_ids": ["word_000805_000050"], "alak": "μῦθος", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000050"], "alak": "ὕστερον", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000051	word_000805_000051	805	[755, 402, 805, 434]	Ste	{"szo_ids": ["word_000805_000051"], "alak": "τῶν", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000051"], "alak": "ὅτι", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000052	word_000805_000052	805	[829, 401, 897, 434]	Oeoi	{"szo_ids": ["word_000805_000052"], "alak": "ἱστοριῶν", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000052"], "alak": "θεοί", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000053	word_000805_000053	805	[921, 401, 954, 433]	Té	{"szo_ids": ["word_000805_000053"], "alak": "τὸ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000053"], "alak": "τέ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000054	word_000805_000054	805	[981, 402, 1062, 434]	eiow	{"szo_ids": ["word_000805_000054"], "alak": "μέν", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000054"], "alak": "εἰσιν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000055	word_000805_000055	805	[1092, 402, 1181, 434]	obToe	{"szo_ids": ["word_000805_000055"], "alak": "ἐστὶ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000055"], "alak": "οὗτοι", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000057	word_000805_000057	805	[1295, 402, 1440, 448]	Tepiéyer	{"szo_ids": ["word_000805_000057"], "alak": "ἱστορία", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000057"], "alak": "περιέχει", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000059	word_000805_000059	805	[1540, 403, 1624, 435]	Oetov	{"szo_ids": ["word_000805_000059"], "alak": "δὲ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000059"], "alak": "θεῖον", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000060	word_000805_000060	805	[1656, 401, 1712, 442]	THY	{"szo_ids": ["word_000805_000060"], "alak": "πλάσμα", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000060"], "alak": "τὴν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000061	word_000805_000061	805	[1742, 401, 1821, 440]	bANV	{"szo_ids": ["word_000805_000061"], "alak": "μύθων", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000061"], "alak": "ὅλην", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000062	word_000805_000062	805	[201, 458, 307, 501]	gvow.	{"szo_ids": ["word_000805_000062"], "alak": "μίθος", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000062"], "alak": "φύσιν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000064	word_000805_000064	805	[419, 458, 452, 490]	S&	{"szo_ids": ["word_000805_000064"], "alak": "μυθικὴ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000064"], "alak": "δὲ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000065	word_000805_000065	805	[477, 457, 580, 490]	Aoura	{"szo_ids": ["word_000805_000065"], "alak": "πίστις", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000065"], "alak": "λοιπὰ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000066	word_000805_000066	805	[606, 458, 746, 498]	pudiKasS	{"szo_ids": ["word_000805_000066"], "alak": "ἐστὶ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000066"], "alak": "μυθικῶς", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000067	word_000805_000067	805	[771, 458, 830, 498]	75n	{"szo_ids": ["word_000805_000067"], "alak": "πραγμάτων", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000067"], "alak": "ἤδη", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000068	word_000805_000068	805	[857, 461, 1041, 500]	TpoohKTas	{"szo_ids": ["word_000805_000068"], "alak": "ἀγενήτων", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000068"], "alak": "προσῆκται", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000069	word_000805_000069	805	[1063, 457, 1143, 501]	pds	{"szo_ids": ["word_000805_000069"], "alak": "καὶ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000069"], "alak": "πρὸς", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000071	word_000805_000071	805	[1238, 457, 1336, 490]	TElOw	{"szo_ids": ["word_000805_000071"], "alak": "πεπλασμένων", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000071"], "alak": "πείθω", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000073	word_000805_000073	805	[1435, 461, 1569, 490]	TOMA!	{"szo_ids": ["word_000805_000073"], "alak": "παραδοχή", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000073"], "alak": "πολλῶν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000074	word_000805_000074	805	[1589, 458, 1646, 490]	KaL	{"szo_ids": ["word_000805_000074"], "alak": "διαφορετικόν", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000805_000074"], "alak": "καὶ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000078	word_000805_000078	805	[264, 514, 335, 550]	TOS	{"szo_ids": ["word_000805_000078"], "alak": "τοῖς", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000078"], "alak": "τοὺς", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000079	word_000805_000079	805	[354, 512, 465, 556]	VOMoUS	{"szo_ids": ["word_000805_000079"], "alak": "Πυθαγορικοῖς", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000079"], "alak": "νόμους", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000082	word_000805_000082	805	[611, 512, 772, 556]	cuUpepoy	{"szo_ids": ["word_000805_000082"], "alak": "μῦθοις", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000082"], "alak": "συμφέρον", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000097	word_000805_000097	805	[568, 570, 715, 610]	wAdcwa,	{"szo_ids": ["word_000805_000097"], "alak": "πλάσμα", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000097"], "alak": "πλάσμα", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000805_000108	word_000805_000108	805	[1719, 567, 1820, 609]	wos	{"szo_ids": ["word_000805_000108"], "alak": "μῦθος", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000108"], "alak": "μῦθος", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000805_000145	word_000805_000145	805	[295, 736, 524, 780]	ictopovpévev	{"szo_ids": ["word_000805_000145"], "alak": "ἰστοριωμένων", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000145"], "alak": "ἱστορουμένων", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000147	word_000805_000147	805	[614, 736, 669, 777]	péev	{"szo_ids": ["word_000805_000147"], "alak": "μύθος", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000147"], "alak": "μέν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000148	word_000805_000148	805	[696, 737, 784, 768]	éotw	{"szo_ids": ["word_000805_000148"], "alak": "πλάσμα", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000148"], "alak": "ἐστιν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000149	word_000805_000149	805	[814, 735, 940, 779]	iotopia	{"szo_ids": ["word_000805_000149"], "alak": "πλάσμα", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000149"], "alak": "ἱστορία", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000151	word_000805_000151	805	[1030, 736, 1061, 768]	dé	{"szo_ids": ["word_000805_000151"], "alak": "ἑαυτὸ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000151"], "alak": "δὲ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000152	word_000805_000152	805	[1089, 737, 1188, 777]	wdO0s	{"szo_ids": ["word_000805_000152"], "alak": "αὐτὸ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000152"], "alak": "μῦθος", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000153	word_000805_000153	805	[1215, 735, 1250, 768]	To	{"szo_ids": ["word_000805_000153"], "alak": "ἐστί", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000153"], "alak": "τὸ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000155	word_000805_000155	805	[1319, 735, 1468, 775]	TAdoHAa.	{"szo_ids": ["word_000805_000155"], "alak": "παραδοχὴ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000155"], "alak": "πλάσμα", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000156	word_000805_000156,word_000805_000157	805	[1518, 729, 1596, 784]	wy H	[{"szo_ids": ["word_000805_000156"], "alak": "μυθική", "nyelv": "grc", "extra": false}, {"szo_ids": ["word_000805_000157"], "alak": "πλάσμα", "nyelv": "grc", "extra": false}]	{"szo_ids": ["word_000805_000156", "word_000805_000157"], "alak": "ὧν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000158	word_000805_000158	805	[1613, 734, 1672, 776]	pev	{"szo_ids": ["word_000805_000158"], "alak": "μνήμη", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000158"], "alak": "ἡ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000159	word_000805_000159	805	[1693, 733, 1819, 777]	LoTOpia	{"szo_ids": ["word_000805_000159"], "alak": "Λογοπία", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000159"], "alak": "μὲν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000160	word_000805_000160	805	[205, 792, 333, 831]	andy	{"szo_ids": ["word_000805_000160"], "alak": "and", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000805_000160"], "alak": "ἱστορία", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000161	word_000805_000161	805	[350, 788, 442, 824]	twov	{"szo_ids": ["word_000805_000161"], "alak": "two", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000805_000161"], "alak": "ἀληθῶν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000162	word_000805_000162	805	[462, 792, 532, 824]	oth	{"szo_ids": ["word_000805_000162"], "alak": "oth", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000805_000162"], "alak": "τινῶν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000164	word_000805_000164	805	[623, 792, 797, 832]	yeyovotwv	{"szo_ids": ["word_000805_000164"], "alak": "γενεαλόγια", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000164"], "alak": "καὶ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000165	word_000805_000165	805	[822, 791, 948, 825]	exOeots	{"szo_ids": ["word_000805_000165"], "alak": "ἔκθεσις", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000165"], "alak": "γεγονότων", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000169	word_000805_000169	805	[1074, 791, 1216, 832]	TAdoHa	{"szo_ids": ["word_000805_000169"], "alak": "Ταὐ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000169"], "alak": "ἔκθεσις", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000171	word_000805_000171	805	[1291, 791, 1489, 834]	TpaypdTwY	{"szo_ids": ["word_000805_000171"], "alak": "παραβιάζονται", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000171"], "alak": "δὲ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000173	word_000805_000173	805	[1567, 789, 1743, 831]	yevonévwy	{"szo_ids": ["word_000805_000173"], "alak": "γεγονός", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000173"], "alak": "μὴ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000175	word_000805_000175	805	[205, 847, 316, 888]	opoiws	{"szo_ids": ["word_000805_000175"], "alak": "ὅπως", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000175"], "alak": "μὲν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000177	word_000805_000177	805	[399, 850, 464, 882]	Tots	{"szo_ids": ["word_000805_000177"], "alak": "τοῦς", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000177"], "alak": "δὲ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000178	word_000805_000178	805	[487, 846, 667, 888]	yevopevors	{"szo_ids": ["word_000805_000178"], "alak": "ἐντοπές", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000178"], "alak": "τοῖς", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000179	word_000805_000179	805	[693, 846, 871, 888]	Aeyowevwor	{"szo_ids": ["word_000805_000179"], "alak": "ἀνάγνωση", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000179"], "alak": "γενομένοις", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000183	word_000805_000183	805	[996, 847, 1095, 888]	pvOos	{"szo_ids": ["word_000805_000183"], "alak": "μῦθους", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000183"], "alak": "λεγομένων", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000185	word_000805_000185	805	[1184, 846, 1382, 890]	mpaypatov	{"szo_ids": ["word_000805_000185"], "alak": "παραποιοῦνται", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000185"], "alak": "δὲ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000188	word_000805_000188	805	[1689, 844, 1819, 888]	rpevddav	{"szo_ids": ["word_000805_000188"], "alak": "πραγματιαι", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000188"], "alak": "καὶ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000189	word_000805_000189	805	[206, 903, 349, 943]	éxOeois	{"szo_ids": ["word_000805_000189"], "alak": "ἔξοχοις", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000189"], "alak": "ψευδῶν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000198	word_000805_000198	805	[1171, 901, 1287, 943]	puOeny	{"szo_ids": ["word_000805_000198"], "alak": "μυθοι", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000198"], "alak": "ἔκθεσις", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000199	word_000805_000199	805	[1314, 901, 1346, 933]	S€	{"szo_ids": ["word_000805_000199"], "alak": "σὲ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000199"], "alak": "μυθικὴ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000202	word_000805_000202	805	[1620, 901, 1819, 944]	mpaypdtwv	{"szo_ids": ["word_000805_000202"], "alak": "παραβιάζουσιν", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000202"], "alak": "ἐστὶ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000203	word_000805_000203	805	[205, 958, 365, 999]	ayevjtov	{"szo_ids": ["word_000805_000203"], "alak": "ἀνεγνόμενος", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000203"], "alak": "πραγμάτων", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000206	word_000805_000206	805	[516, 957, 755, 998]	meTracpévev	{"szo_ids": ["word_000805_000206"], "alak": "μετραχέντες", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000206"], "alak": "καὶ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000207	word_000805_000207	805	[772, 957, 954, 1002]	Tapadoy7},	{"szo_ids": ["word_000805_000207"], "alak": "παραδοχή", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000207"], "alak": "πεπλασμένων", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000212	word_000805_000212	805	[1444, 955, 1621, 997]	doypati«y	{"szo_ids": ["word_000805_000212"], "alak": "δογματική", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000212"], "alak": "παραδοχή", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000213	word_000805_000213	805	[1641, 954, 1816, 998]	brorqes.	{"szo_ids": ["word_000805_000213"], "alak": "ὑπόληψις", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000213"], "alak": "δογματικὴ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000245	word_000805_000245	805	[597, 1124, 695, 1165]	podos	{"szo_ids": ["word_000805_000245"], "alak": "podos", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000805_000245"], "alak": "ὑπόληψις", "nyelv": "grc", "extra": false}	vitas	nem	nem
