szo_id	szo_ids	level	bbox	ocr	m1	m2	dontes	alak_igazolt	extra
word_000506_000535	word_000506_000535	506	[205, 2205, 414, 2251]	Svyotounoes	{"szo_ids": ["word_000506_000535"], "alak": "διχοτομήσει", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000506_000535"], "alak": "διχοτομήσει", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000506_000536	word_000506_000536	506	[427, 2205, 523, 2239]	avrov	{"szo_ids": ["word_000506_000536"], "alak": "αὐτὸν", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000506_000536"], "alak": "αὐτὸν", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000506_000538	word_000506_000538	506	[612, 2206, 649, 2238]	TO	{"szo_ids": ["word_000506_000538"], "alak": "τὸ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000506_000538"], "alak": "τὸ", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000506_000540	word_000506_000540	506	[781, 2208, 879, 2239]	avtod	{"szo_ids": ["word_000506_000540"], "alak": "αὐτοῦ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000506_000540"], "alak": "αὐτοῦ", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000506_000541	word_000506_000541	506	[899, 2205, 980, 2248]	peta	{"szo_ids": ["word_000506_000541"], "alak": "μετὰ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000506_000541"], "alak": "μετὰ", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000506_000542	word_000506_000542	506	[1000, 2208, 1063, 2239]	Tov	{"szo_ids": ["word_000506_000542"], "alak": "τῶν", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000506_000542"], "alak": "τῶν", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000506_000543	word_000506_000543	506	[1084, 2206, 1232, 2239]	dmictwv	{"szo_ids": ["word_000506_000543"], "alak": "ἀπίστων", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000506_000543"], "alak": "ἀπίστων", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000506_000544	word_000506_000544	506	[1247, 2206, 1346, 2247]	Once,	{"szo_ids": ["word_000506_000544"], "alak": "Once", "nyelv": "lat", "extra": false}	{"szo_ids": ["word_000506_000544"], "alak": "θήσει", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000506_000551	word_000506_000551	506	[309, 2261, 493, 2305]	troxpeTys,	{"szo_ids": ["word_000506_000551"], "alak": "τροπαίᾳ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000506_000551"], "alak": "ὑποκριτής", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000506_000573	word_000506_000573	506	[441, 2316, 499, 2356]	tiv	{"szo_ids": ["word_000506_000573"], "alak": "τὴν", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000506_000573"], "alak": "τὴν", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000506_000574	word_000506_000574	506	[513, 2316, 627, 2349]	riot	{"szo_ids": ["word_000506_000574"], "alak": "πίστιν", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000506_000574"], "alak": "πίστιν", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000506_000575	word_000506_000575	506	[640, 2316, 775, 2360]	jpyntas	{"szo_ids": ["word_000506_000575"], "alak": "ἡρνηται", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000506_000575"], "alak": "ἤρνηται", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000506_000576	word_000506_000576	506	[793, 2317, 845, 2349]	kal	{"szo_ids": ["word_000506_000576"], "alak": "καὶ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000506_000576"], "alak": "καὶ", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000506_000577	word_000506_000577	506	[864, 2317, 954, 2350]	oti	{"szo_ids": ["word_000506_000577"], "alak": "ὅτι", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000506_000577"], "alak": "ἔστιν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000506_000578	word_000506_000578	506	[972, 2317, 1113, 2350]	drrictov	{"szo_ids": ["word_000506_000578"], "alak": "ἀπίστου", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000506_000578"], "alak": "ἀπίστου", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000506_000579	word_000506_000579	506	[1127, 2318, 1262, 2362]	xelpwv	{"szo_ids": ["word_000506_000579"], "alak": "χείρων", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000506_000579"], "alak": "χείρων", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000506_000582	word_000506_000582	506	[1462, 2319, 1528, 2352]	rots	{"szo_ids": ["word_000506_000582"], "alak": "τοὺς", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000506_000582"], "alak": "τοῖς", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000506_000584	word_000506_000584	506	[1595, 2318, 1821, 2360]	weusacpevors	{"szo_ids": ["word_000506_000584"], "alak": "μεμιασμένους", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000506_000584"], "alak": "μεμιασμένοις", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000506_000585	word_000506_000585	506	[204, 2371, 259, 2403]	cal	{"szo_ids": ["word_000506_000585"], "alak": "καὶ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000506_000585"], "alak": "καὶ", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000506_000586	word_000506_000586	506	[275, 2370, 443, 2411]	dmiotous	{"szo_ids": ["word_000506_000586"], "alak": "ἀπίστους", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000506_000586"], "alak": "ἀπίστοις", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000506_000002	word_000506_000002	506	[1363, 119, 1528, 156]	“Amtotos		{"szo_ids": ["word_000506_000002"], "alak": "Ἄπιστος", "nyelv": "grc", "extra": false}	hianyzo_m2	nem	nem
word_000506_000174	word_000506_000174	506	[201, 828, 238, 861]	70		{"szo_ids": ["word_000506_000174"], "alak": "τὸ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000506_000176	word_000506_000176	506	[420, 830, 492, 866]	Tods		{"szo_ids": ["word_000506_000176"], "alak": "τοὺς", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000506_000228	word_000506_000228	506	[1497, 1002, 1600, 1038]	woAvs		{"szo_ids": ["word_000506_000228"], "alak": "πολύς", "nyelv": "grc", "extra": false}	hianyzo_m2	nem	nem
word_000506_000229	word_000506_000229	506	[1623, 1017, 1658, 1035]	Te		{"szo_ids": ["word_000506_000229"], "alak": "τε", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000506_000231	word_000506_000231	506	[203, 1049, 220, 1082]	6		{"szo_ids": ["word_000506_000231"], "alak": "ὁ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000506_000235	word_000506_000235	506	[729, 1054, 785, 1087]	Tov		{"szo_ids": ["word_000506_000235"], "alak": "τὸν", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000506_000281	word_000506_000281	506	[1772, 1169, 1816, 1204]	eds		{"szo_ids": ["word_000506_000281"], "alak": "εἰς", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000506_000335	word_000506_000335	506	[1771, 1331, 1815, 1366]	eds		{"szo_ids": ["word_000506_000335"], "alak": "εἰς", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000506_000481	word_000506_000481	506	[536, 2000, 580, 2026]	ov,		{"szo_ids": ["word_000506_000481"], "alak": "ον", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000506_000537	word_000506_000537	506	[535, 2206, 589, 2238]	Kai		{"szo_ids": ["word_000506_000537"], "alak": "καὶ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000506_000539	word_000506_000539	506	[666, 2206, 759, 2250]	pépos		{"szo_ids": ["word_000506_000539"], "alak": "μέρος", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000506_000583	word_000506_000583	506	[1545, 2317, 1578, 2350]	88		{"szo_ids": ["word_000506_000583"], "alak": "δὲ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000506_000581	word_000506_000581	506	[1286, 2319, 1444, 2356]	Tit.i.15,			valtozatlan	nem	nem
word_000659_000000	word_000659_000000	659	[517, 140, 674, 185]	Apérxo	{"szo_ids": ["word_000659_000000"], "alak": "Ἀπέρχο", "nyelv": "grc", "extra": true}	{"szo_ids": ["word_000659_000000"], "alak": "Ἀρέσκω", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000659_000002	word_000659_000002	659	[1357, 145, 1513, 189]	*"Apeotos	{"szo_ids": ["word_000659_000002"], "alak": "Ἀπεότος", "nyelv": "grc", "extra": true}	{"szo_ids": ["word_000659_000002"], "alak": "Ἀρεστός", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000659_000043	word_000659_000043	659	[550, 352, 647, 383]	évavz.	{"szo_ids": ["word_000659_000043"], "alak": "ἐναντί", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000659_000043"], "alak": "ἐναντ.", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000659_000045	word_000659_000045	659	[725, 349, 829, 389]	évwm.,	{"szo_ids": ["word_000659_000045"], "alak": "ἐνώπιον", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000659_000045"], "alak": "ἐνώπ.", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000659_000137	word_000659_000137,word_000659_000138	659	[1045, 627, 1173, 671]	Oc py	{"szo_ids": ["word_000659_000137", "word_000659_000138"], "alak": "παρά τινι", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000659_000137"], "alak": "θεῷ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000659_000139	word_000659_000139	659	[1201, 625, 1403, 669]	dpecxdvtay	{"szo_ids": ["word_000659_000139"], "alak": "διακονεῖ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000659_000139"], "alak": "ἀρεσκόντων", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000659_000141	word_000659_000141	659	[1508, 629, 1612, 659]	macw	{"szo_ids": ["word_000659_000141"], "alak": "μακαρία", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000659_000141"], "alak": "πᾶσιν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000659_000142	word_000659_000142	659	[1639, 627, 1824, 671]	dvOpwrois	{"szo_ids": ["word_000659_000142"], "alak": "ἀνθρώποις", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000659_000142"], "alak": "ἀνθρώποις", "nyelv": "grc", "extra": false}	auto	igen	nem
word_000659_000279	word_000659_000279,word_000659_000280,word_000659_000281,word_000659_000282	659	[206, 1178, 588, 1223]	moTepos ae 6 TpoTros	{"szo_ids": ["word_000659_000279", "word_000659_000280", "word_000659_000281", "word_000659_000282"], "alak": "ποτέρος σε ὁ τρόπος ἀπέσκευ", "nyelv": "grc", "extra": false}	[{"szo_ids": ["word_000659_000279"], "alak": "πότερός", "nyelv": "grc", "extra": false}, {"szo_ids": ["word_000659_000282"], "alak": "τρόπος", "nyelv": "grc", "extra": false}]	vitas	nem	nem
word_000659_000283	word_000659_000283	659	[612, 1179, 761, 1223]	apéoner;	{"szo_ids": ["word_000659_000283"], "alak": "ἀπέοντες", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000659_000283"], "alak": "ἀρέσκει;", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000659_000288	word_000659_000288	659	[1100, 1182, 1130, 1213]	ef	{"szo_ids": ["word_000659_000288"], "alak": "τῶν", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000659_000288"], "alak": "εἴ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000659_000289	word_000659_000289	659	[1154, 1195, 1234, 1215]	twes	{"szo_ids": ["word_000659_000289"], "alak": "(νομοῦ)", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000659_000289"], "alak": "τινες", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000659_000292	word_000659_000292	659	[1501, 1180, 1703, 1224]	apécxovow.	{"szo_ids": ["word_000659_000292"], "alak": "ἀπέκχοντων", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000659_000292"], "alak": "ἀρέσκουσιν.", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000659_000307	word_000659_000307,word_000659_000308	659	[1681, 1237, 1820, 1280]	To Ocd,	{"szo_ids": ["word_000659_000307", "word_000659_000308"], "alak": "Τῷ Θεῷ", "nyelv": "grc", "extra": false}	[{"szo_ids": ["word_000659_000307"], "alak": "τῷ", "nyelv": "grc", "extra": false}, {"szo_ids": ["word_000659_000308"], "alak": "θεῷ,", "nyelv": "grc", "extra": false}]	vitas	nem	nem
word_000659_000319	word_000659_000319	659	[941, 1291, 1044, 1335]	xupiw,	{"szo_ids": ["word_000659_000319"], "alak": "χυρίῳ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000659_000319"], "alak": "κυρίῳ,", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000659_000345	word_000659_000345	659	[1667, 1345, 1783, 1385]	Sexros,	{"szo_ids": ["word_000659_000345"], "alak": "δεκτός", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000659_000345"], "alak": "δεκτός,", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000659_000378	word_000659_000378,word_000659_000379,word_000659_000380	659	[469, 1510, 875, 1555]	wdvta macw apéoxw,	{"szo_ids": ["word_000659_000378", "word_000659_000379", "word_000659_000380"], "alak": "πάντα πᾶσιν ἀπέσκω", "nyelv": "grc", "extra": false}	[{"szo_ids": ["word_000659_000378"], "alak": "πάντα", "nyelv": "grc", "extra": false}, {"szo_ids": ["word_000659_000379"], "alak": "πᾶσιν", "nyelv": "grc", "extra": false}, {"szo_ids": ["word_000659_000380"], "alak": "ἀρέσκω,", "nyelv": "grc", "extra": false}]	vitas	nem	nem
word_000659_000417	word_000659_000417	659	[1364, 1622, 1470, 1655]	mavra	{"szo_ids": ["word_000659_000417"], "alak": "μαύρα", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000659_000417"], "alak": "πάντα", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000659_000431	word_000659_000431,word_000659_000432	659	[285, 1783, 504, 1826]	"A peartos,	{"szo_ids": ["word_000659_000431", "word_000659_000432"], "alak": "Ἀπεστός", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000659_000431", "word_000659_000432"], "alak": "Ἀρεστός,", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000659_000463	word_000659_000463	659	[837, 1897, 950, 1936]	évavri,	{"szo_ids": ["word_000659_000463"], "alak": "ἐναντί", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000659_000463"], "alak": "ἐναντί,", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000659_000464	word_000659_000464	659	[970, 1896, 1103, 1930]	évwmidv	{"szo_ids": ["word_000659_000464"], "alak": "ἐνώπιον", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000659_000464"], "alak": "ἐνώπιόν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000659_000465	word_000659_000465	659	[1122, 1911, 1203, 1932]	twos	{"szo_ids": ["word_000659_000465"], "alak": "τίνος", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000659_000465"], "alak": "τινος", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000659_000479	word_000659_000479,word_000659_000480	659	[909, 1953, 1094, 1996]	wapd ti,	{"szo_ids": ["word_000659_000479", "word_000659_000480"], "alak": "παρὰ τινι", "nyelv": "grc", "extra": false}	[{"szo_ids": ["word_000659_000479"], "alak": "παρά", "nyelv": "grc", "extra": false}, {"szo_ids": ["word_000659_000480"], "alak": "τινι,", "nyelv": "grc", "extra": true}]	vitas	nem	nem
word_000659_000572	word_000659_000572,word_000659_000573,word_000659_000574	659	[210, 2280, 519, 2323]	dpeotaé tod Oeod,	[{"szo_ids": ["word_000659_000572"], "alak": "ἀπέσκευ", "nyelv": "grc", "extra": false}, {"szo_ids": ["word_000659_000573", "word_000659_000574"], "alak": "τοῦ Θεοῦ", "nyelv": "grc", "extra": false}]	[{"szo_ids": ["word_000659_000572", "word_000659_000573"], "alak": "ἀρεστὰ τοῦ", "nyelv": "grc", "extra": false}, {"szo_ids": ["word_000659_000574"], "alak": "θεοῦ,", "nyelv": "grc", "extra": false}]	vitas	nem	nem
word_000659_000579	word_000659_000579,word_000659_000580	659	[903, 2284, 1100, 2328]	7d dpeorov	{"szo_ids": ["word_000659_000580"], "alak": "ἀπεστόν", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000659_000579", "word_000659_000580"], "alak": "τὸ ἀρεστὸν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000659_000581	word_000659_000581	659	[1127, 2285, 1232, 2329]	xupiw,	{"szo_ids": ["word_000659_000581"], "alak": "χυρίῳ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000659_000581"], "alak": "κυρίῳ,", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000659_000586	word_000659_000586,word_000659_000587	659	[210, 2335, 410, 2380]	To dpeorov	{"szo_ids": ["word_000659_000586", "word_000659_000587"], "alak": "τὸ ἀπεστόν", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000659_000586", "word_000659_000587"], "alak": "τὸ ἀρεστόν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000659_000591	word_000659_000591	659	[787, 2341, 937, 2384]	duapria,	{"szo_ids": ["word_000659_000591"], "alak": "ἁμαρτία", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000659_000591"], "alak": "ἁμαρτία,", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000659_000595	word_000659_000595,word_000659_000596,word_000659_000597,word_000659_000598,word_000659_000599	659	[1290, 2340, 1828, 2382]	tees pev adtav érolncav 7o	{"szo_ids": ["word_000659_000595", "word_000659_000596", "word_000659_000597", "word_000659_000598", "word_000659_000599"], "alak": "τινὲς μὲν αὐτῶν ἐποίησαν τὸ ἀπεστόν", "nyelv": "grc", "extra": false}	[{"szo_ids": ["word_000659_000595"], "alak": "τινὲς", "nyelv": "grc", "extra": true}, {"szo_ids": ["word_000659_000596"], "alak": "μὲν", "nyelv": "grc", "extra": false}, {"szo_ids": ["word_000659_000597"], "alak": "αὐτῶν", "nyelv": "grc", "extra": false}, {"szo_ids": ["word_000659_000598"], "alak": "ἐποίησαν", "nyelv": "grc", "extra": false}]	vitas	nem	nem
word_000659_000600	word_000659_000600	659	[209, 2390, 356, 2436]	dpeotov,	{"szo_ids": ["word_000659_000600"], "alak": "τὸ ἀπεστόν", "nyelv": "grc", "extra": false}		hianyzo_m1	nem	nem
word_000659_000601	word_000659_000601,word_000659_000602,word_000659_000603,word_000659_000604	659	[374, 2393, 912, 2441]	tives S& érdjOvvay dpuaprias;	{"szo_ids": ["word_000659_000601", "word_000659_000602", "word_000659_000603", "word_000659_000604"], "alak": "τινὲς δὲ ἐπλήθυναν ἁμαρτίας", "nyelv": "grc", "extra": false}	[{"szo_ids": ["word_000659_000601"], "alak": "τινὲς", "nyelv": "grc", "extra": false}, {"szo_ids": ["word_000659_000602"], "alak": "δὲ", "nyelv": "grc", "extra": false}, {"szo_ids": ["word_000659_000603"], "alak": "ἐπλήθυναν", "nyelv": "grc", "extra": false}, {"szo_ids": ["word_000659_000604"], "alak": "ἁμαρτίας;", "nyelv": "grc", "extra": false}]	vitas	nem	nem
word_000659_000290	word_000659_000290	659	[1258, 1181, 1373, 1223]	(vopor)		{"szo_ids": ["word_000659_000290"], "alak": "νόμοι", "nyelv": "grc", "extra": false}	hianyzo_m2	nem	nem
word_000659_000306	word_000659_000306	659	[1505, 1235, 1656, 1279]	apéoxew		{"szo_ids": ["word_000659_000306"], "alak": "ἀρέσκειν", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000659_000318	word_000659_000318	659	[869, 1294, 914, 1334]	7@		{"szo_ids": ["word_000659_000318"], "alak": "τῷ", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000659_000356	word_000659_000356	659	[1315, 1401, 1634, 1444]	dpeorés—relating		{"szo_ids": ["word_000659_000356"], "alak": "ἀρεστός", "nyelv": "grc", "extra": false}	hianyzo_m2	nem	nem
word_000659_000433	word_000659_000433	659	[531, 1798, 574, 1824]	ov,		{"szo_ids": ["word_000659_000433"], "alak": "όν,", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000659_000467	word_000659_000467	659	[1305, 1897, 1454, 1941]	apéoxw),		{"szo_ids": ["word_000659_000467"], "alak": "ἀρέσκω),", "nyelv": "grc", "extra": true}	extra_vitas	nem	igen
word_000659_000491	word_000659_000491,word_000659_000492	659	[480, 2007, 666, 2047]	xviii 12;		{"szo_ids": ["word_000659_000491", "word_000659_000492"], "alak": "xviii.", "nyelv": "lat", "extra": false}	hianyzo_m2	nem	nem
word_000659_000521	word_000659_000521	659	[276, 2112, 336, 2156]	W*,		{"szo_ids": ["word_000659_000521"], "alak": "יָשָׁר,", "nyelv": "heb", "extra": false}	hianyzo_m2	nem	nem
word_000659_000535	word_000659_000535	659	[1414, 2117, 1475, 2162]	ji,		{"szo_ids": ["word_000659_000535"], "alak": "רָצוֹן,", "nyelv": "heb", "extra": false}	hianyzo_m2	nem	nem
word_000659_000550	word_000659_000550	659	[1294, 2179, 1374, 2218]	MN,		{"szo_ids": ["word_000659_000550"], "alak": "תַּאֲוָה,", "nyelv": "heb", "extra": false}	hianyzo_m2	nem	nem
word_000659_000004	word_000659_000004	659	[201, 240, 239, 271]	cf.			valtozatlan	nem	nem
word_000659_000011	word_000659_000011	659	[841, 240, 947, 271]	xxxvi.			valtozatlan	nem	nem
word_000659_000013	word_000659_000013	659	[1035, 241, 1130, 272]	Deut.			valtozatlan	nem	nem
word_000659_000014	word_000659_000014	659	[1147, 241, 1167, 271]	i.			valtozatlan	nem	nem
word_000659_000016	word_000659_000016	659	[1280, 241, 1373, 282]	Jude.			valtozatlan	nem	nem
word_000659_000097	word_000659_000097	659	[518, 519, 640, 549]	Tim.ii.			valtozatlan	nem	nem
word_000659_000117	word_000659_000117	659	[703, 575, 746, 605]	ie.			valtozatlan	nem	nem
word_000659_000189	word_000659_000189	659	[1719, 796, 1737, 827]	i.			valtozatlan	nem	nem
word_000659_000190	word_000659_000190	659	[1760, 797, 1823, 836]	10;			valtozatlan	nem	nem
word_000659_000278	word_000659_000278	659	[1777, 1129, 1821, 1166]	E.,			valtozatlan	nem	nem
word_000659_000329	word_000659_000329	659	[1777, 1295, 1818, 1331]	T.,			valtozatlan	nem	nem
word_000659_000436	word_000659_000436	659	[874, 1789, 1117, 1828]	well-pleasing;			valtozatlan	nem	nem
word_000659_000459	word_000659_000459	659	[422, 1896, 520, 1928]	LXX.			valtozatlan	nem	nem
word_000659_000518	word_000659_000518	659	[1640, 2067, 1772, 2097]	xxxviii.			valtozatlan	nem	nem
word_000659_000549	word_000659_000549	659	[1226, 2187, 1273, 2217]	eg.			valtozatlan	nem	nem
word_000805_000013	word_000805_000013	805	[930, 238, 1023, 267]	TodTo	{"szo_ids": ["word_000805_000013"], "alak": "οὕτοι", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000013"], "alak": "τοῦτο", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000014	word_000805_000014	805	[1050, 236, 1158, 276]	piOos,	{"szo_ids": ["word_000805_000014"], "alak": "περέχει", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000014"], "alak": "μῦθος", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000015	word_000805_000015	805	[1178, 237, 1250, 268]	GAN	{"szo_ids": ["word_000805_000015"], "alak": "θείου", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000015"], "alak": "ἀλλ᾽", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000016	word_000805_000016	805	[1271, 235, 1341, 268]	ects	{"szo_ids": ["word_000805_000016"], "alak": "ὅλην", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000016"], "alak": "ἔστι", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000017	word_000805_000017	805	[1368, 236, 1452, 269]	KaTa&	{"szo_ids": ["word_000805_000017"], "alak": "φύσιν", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000017"], "alak": "κατὰ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000019	word_000805_000019	805	[1555, 236, 1714, 277]	adnOeLay	{"szo_ids": ["word_000805_000019"], "alak": "μυθικῶς", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000019"], "alak": "ἀλήθειαν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000020	word_000805_000020	805	[1733, 235, 1822, 276]	yévos	{"szo_ids": ["word_000805_000020"], "alak": "ἡδη", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000020"], "alak": "γένος", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000021	word_000805_000021	805	[199, 291, 330, 335]	puxpov;	{"szo_ids": ["word_000805_000021"], "alak": "προσῆκται", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000021"], "alak": "μικρόν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000032	word_000805_000032	805	[1366, 292, 1510, 337]	oynuats	{"szo_ids": ["word_000805_000032"], "alak": "ἰστορία", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000032"], "alak": "σχήματι", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000033	word_000805_000033	805	[1535, 291, 1658, 333]	piOov;	{"szo_ids": ["word_000805_000033"], "alak": "ἀληθῶν", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000033"], "alak": "μύθου", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000038	word_000805_000038	805	[473, 346, 688, 390]	mapadéSotar	{"szo_ids": ["word_000805_000038"], "alak": "πραγμάτων", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000038"], "alak": "παραδέδοται", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000039	word_000805_000039	805	[715, 346, 746, 378]	6é	{"szo_ids": ["word_000805_000039"], "alak": "μὴ", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000039"], "alak": "δὲ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000040	word_000805_000040	805	[773, 346, 863, 389]	Tapa	{"szo_ids": ["word_000805_000040"], "alak": "γενομένων", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000040"], "alak": "παρὰ", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000041	word_000805_000041	805	[889, 348, 951, 378]	tov	{"szo_ids": ["word_000805_000041"], "alak": "μὲν", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000041"], "alak": "τῶν", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000042	word_000805_000042	805	[978, 346, 1124, 390]	apyaloy	{"szo_ids": ["word_000805_000042"], "alak": "ὀμοίως", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000042"], "alak": "ἀρχαίων", "nyelv": "grc", "extra": false}	vitas	nem	nem
word_000805_000044	word_000805_000044	805	[1233, 347, 1456, 388]	Taytadraiwv	{"szo_ids": ["word_000805_000044"], "alak": "γενομένοις", "nyelv": "grc", "extra": false}	{"szo_ids": ["word_000805_000044"], "alak": "παμπαλαίων", "nyelv": "grc", "extra": false}	vitas	nem	nem
